,loss,accuracy,val_loss,val_accuracy
0,1.8229707479476929,0.19153675436973572,1.7306588888168335,0.3571428656578064
1,1.7443331480026245,0.21826280653476715,1.749447226524353,0.1607142835855484
2,1.5839431285858154,0.320712685585022,1.2163420915603638,0.4107142984867096
3,1.4004459381103516,0.3608017861843109,1.2226077318191528,0.4285714328289032
4,1.3554972410202026,0.3697104752063751,1.08768630027771,0.4821428656578064
5,1.2291016578674316,0.44766145944595337,1.0990160703659058,0.5178571343421936
6,1.0396523475646973,0.5545657277107239,0.9328947067260742,0.5535714030265808
7,1.0441737174987793,0.5723830461502075,0.9428976774215698,0.5535714030265808
8,0.9142234325408936,0.6013363003730774,0.6931888461112976,0.6428571343421936
9,0.944288969039917,0.5790646076202393,0.908610999584198,0.5535714030265808
10,0.8602927923202515,0.6035634875297546,0.7344284653663635,0.7678571343421936
11,0.8795516490936279,0.62806236743927,0.9558127522468567,0.5178571343421936
12,0.9273058176040649,0.6191536784172058,0.6831938028335571,0.6785714030265808
13,0.7777480483055115,0.6837416291236877,0.6327332854270935,0.7857142686843872
14,0.6410579681396484,0.730512261390686,0.4962332248687744,0.7678571343421936
15,0.7371141314506531,0.7149220705032349,0.5983990430831909,0.6785714030265808
16,0.6065597534179688,0.7683741450309753,0.38726136088371277,0.8571428656578064
17,0.6678899526596069,0.7505567669868469,0.4984181225299835,0.8571428656578064
18,0.5780001878738403,0.7572383284568787,0.5961484313011169,0.6964285969734192
19,0.6466465592384338,0.7483296394348145,0.4520565867424011,0.7678571343421936
20,0.5336204171180725,0.7839643359184265,0.5099578499794006,0.8214285969734192
21,0.6777212619781494,0.7973273992538452,0.4989396929740906,0.8392857313156128
22,0.50163733959198,0.781737208366394,0.559573233127594,0.75
23,0.5063129663467407,0.7973273992538452,0.4112089276313782,0.875
24,0.41052332520484924,0.832962155342102,0.4188977777957916,0.8571428656578064
25,0.3930628001689911,0.8440979719161987,0.40479692816734314,0.8035714030265808
26,0.3914492428302765,0.8351892828941345,0.30540579557418823,0.8928571343421936
27,0.4249027371406555,0.8507795333862305,0.3213484287261963,0.9107142686843872
28,0.46163317561149597,0.8374164700508118,0.23379787802696228,0.9642857313156128
29,0.44858336448669434,0.8418708443641663,0.5876356363296509,0.7857142686843872
30,0.35463041067123413,0.8641425371170044,0.15607950091362,0.9464285969734192
31,0.3497348129749298,0.8552338480949402,0.17110209167003632,0.9464285969734192
32,0.3341822624206543,0.8775055408477783,0.13873256742954254,0.9464285969734192
33,0.5289432406425476,0.8574610352516174,0.40096351504325867,0.9285714030265808
34,0.42069780826568604,0.8285077810287476,0.3738478124141693,0.875
35,0.2703596353530884,0.9086859822273254,0.47299283742904663,0.875
36,0.4828742444515228,0.8351892828941345,0.2526749074459076,0.8571428656578064
37,0.2440003752708435,0.9153674840927124,0.135452002286911,0.9642857313156128
38,0.2721097767353058,0.8997772932052612,0.24897971749305725,0.875
39,0.3085327446460724,0.8819599151611328,0.14623141288757324,0.9464285969734192
40,0.5121169686317444,0.8530066609382629,0.3546184003353119,0.875
41,0.43502622842788696,0.8440979719161987,0.386886864900589,0.9107142686843872
42,0.2945825457572937,0.8841871023178101,0.20293162763118744,0.8928571343421936
43,0.24541155993938446,0.9064587950706482,0.17049957811832428,0.9464285969734192
44,0.19999350607395172,0.9331848621368408,0.07304710894823074,0.9464285969734192
45,0.46871182322502136,0.8619153499603271,0.2271147072315216,0.9464285969734192
46,0.2877160310745239,0.904231607913971,0.09891854971647263,0.9821428656578064
47,0.31655165553092957,0.8797327280044556,0.3391888737678528,0.9285714030265808
48,0.34981533885002136,0.8841871023178101,0.21704299747943878,0.9285714030265808
49,0.13486234843730927,0.9576837420463562,0.19879452884197235,0.9107142686843872
