,loss,accuracy,val_loss,val_accuracy
0,2.3065288066864014,0.24873095750808716,1.6116493940353394,0.1515151560306549
1,2.034520387649536,0.1903553307056427,1.6062957048416138,0.27272728085517883
2,1.833328127861023,0.23350253701210022,1.62123441696167,0.22727273404598236
3,1.8162254095077515,0.24619288742542267,1.6060535907745361,0.21212121844291687
4,1.7205877304077148,0.22842639684677124,1.5859185457229614,0.24242424964904785
5,1.6534823179244995,0.2157360464334488,1.5764448642730713,0.3030303120613098
6,1.6803158521652222,0.2157360464334488,1.5229170322418213,0.42424243688583374
7,1.6150723695755005,0.2588832378387451,1.4990659952163696,0.42424243688583374
8,1.5397614240646362,0.34771573543548584,1.4923644065856934,0.43939393758773804
9,1.5378708839416504,0.3375634551048279,1.4233181476593018,0.5151515007019043
10,1.5084123611450195,0.3629441559314728,1.3795251846313477,0.6212121248245239
11,1.5382484197616577,0.3096446692943573,1.269218921661377,0.6363636255264282
12,1.472244143486023,0.34771573543548584,1.284159779548645,0.6212121248245239
13,1.4496254920959473,0.3807106614112854,1.3088172674179077,0.469696968793869
14,1.330733060836792,0.43908628821372986,1.3018819093704224,0.39393940567970276
15,1.3145761489868164,0.4822334945201874,1.1439779996871948,0.5
16,1.3195821046829224,0.39086294174194336,1.0538108348846436,0.6363636255264282
17,1.3062971830368042,0.41370558738708496,0.9890151619911194,0.6212121248245239
18,1.2528165578842163,0.4543147087097168,0.8942583203315735,0.7121211886405945
19,1.2763453722000122,0.4492385685443878,0.8142760992050171,0.6969696879386902
20,1.2493023872375488,0.4289340078830719,0.7048853039741516,0.6363636255264282
21,1.1902369260787964,0.4593908488750458,0.8884411454200745,0.6212121248245239
22,1.2475050687789917,0.4492385685443878,1.179652452468872,0.40909090638160706
23,1.1744285821914673,0.49238577485084534,1.025952935218811,0.5303030014038086
24,1.2325066328048706,0.4974619150161743,0.6786062121391296,0.7424242496490479
25,1.104172706604004,0.5685279369354248,0.7242628335952759,0.7575757503509521
26,1.160314917564392,0.48730963468551636,1.0134752988815308,0.5151515007019043
27,1.0876437425613403,0.5558375716209412,1.6996570825576782,0.25757575035095215
28,1.0717697143554688,0.5482233762741089,0.5908946394920349,0.8181818127632141
29,1.0808404684066772,0.5659898519515991,1.7273139953613281,0.3787878751754761
30,1.12069571018219,0.5329949259757996,0.6189252138137817,0.8787878751754761
31,0.9962947964668274,0.596446692943573,0.5708227753639221,0.8030303120613098
32,0.9600576758384705,0.596446692943573,0.579826831817627,0.7727272510528564
33,0.92183518409729,0.6142131686210632,2.2062535285949707,0.40909090638160706
34,0.9816556572914124,0.5989847779273987,0.6339133381843567,0.7121211886405945
35,0.8839534521102905,0.6598984599113464,1.6159220933914185,0.40909090638160706
36,0.9986667037010193,0.6497461795806885,1.0586875677108765,0.5454545617103577
37,0.9429997205734253,0.6370558142662048,0.5535538792610168,0.7424242496490479
38,0.8668517470359802,0.6903553009033203,0.40101972222328186,0.8030303120613098
39,0.9154203534126282,0.6116751432418823,0.44819462299346924,0.8030303120613098
40,0.898597240447998,0.6802030205726624,1.033926010131836,0.6515151262283325
41,0.8971721529960632,0.6675127148628235,1.2016468048095703,0.5
42,0.7964779734611511,0.703045666217804,1.1990076303482056,0.5151515007019043
43,0.8582437038421631,0.6852791905403137,0.3522205650806427,0.8787878751754761
44,0.8022290468215942,0.692893385887146,1.2733601331710815,0.5757575631141663
45,0.8125265836715698,0.682741105556488,0.35350435972213745,0.9242424368858337
46,0.7551512122154236,0.7360405921936035,0.41454967856407166,0.8939393758773804
47,0.688610851764679,0.7538071274757385,0.7005078792572021,0.6515151262283325
48,0.7686234712600708,0.7284263968467712,0.27260294556617737,0.8181818127632141
49,0.7145183682441711,0.7309644818305969,0.5661950707435608,0.7575757503509521
50,0.745628833770752,0.7309644818305969,0.3085371255874634,0.9242424368858337
51,0.7692865133285522,0.6979695558547974,1.7999056577682495,0.4545454680919647
52,0.6274611949920654,0.7715736031532288,0.32495757937431335,0.8484848737716675
53,0.644074022769928,0.7588832378387451,0.3929091989994049,0.8030303120613098
54,0.6774498224258423,0.7309644818305969,0.5020673871040344,0.7727272510528564
55,0.7453858852386475,0.7512690424919128,0.9173704385757446,0.5757575631141663
56,0.6308380961418152,0.7690355181694031,0.3671988844871521,0.8787878751754761
57,0.6854638457298279,0.7309644818305969,1.450899362564087,0.5
58,0.7242228984832764,0.7538071274757385,3.1889610290527344,0.469696968793869
59,0.708346962928772,0.703045666217804,0.6701046824455261,0.7272727489471436
60,0.7251411080360413,0.7309644818305969,0.3844919204711914,0.8636363744735718
61,0.705944836139679,0.7258883118629456,0.5102936029434204,0.7878788113594055
62,0.6635780334472656,0.7766497731208801,0.20869792997837067,0.9545454382896423
63,0.5679566264152527,0.8020304441452026,1.075209140777588,0.5909090638160706
64,0.6816234588623047,0.7817258834838867,0.36573630571365356,0.7727272510528564
65,0.5914878845214844,0.7868020534515381,0.41519954800605774,0.7878788113594055
66,0.6698241233825684,0.779187798500061,0.35191425681114197,0.8636363744735718
67,0.6219753623008728,0.796954333782196,0.33876627683639526,0.8636363744735718
68,0.5562301278114319,0.8248730897903442,1.4877651929855347,0.6363636255264282
69,0.5897595286369324,0.807106614112854,0.3389383852481842,0.8787878751754761
