,loss,accuracy,val_loss,val_accuracy
0,1.4486305713653564,0.4720812141895294,2.162266969680786,0.25757575035095215
1,1.0740790367126465,0.5812183022499084,4.461341381072998,0.19696970283985138
2,0.7788988947868347,0.6979695558547974,5.936491012573242,0.19696970283985138
3,0.6902768015861511,0.7284263968467712,5.494842052459717,0.21212121844291687
4,0.698397696018219,0.7309644818305969,5.61771821975708,0.27272728085517883
5,0.638989269733429,0.7436548471450806,3.409294843673706,0.3333333432674408
6,0.5781785845756531,0.7741116881370544,3.988651990890503,0.3333333432674408
7,0.5277616381645203,0.799492359161377,0.7279182076454163,0.6818181872367859
8,0.4468744397163391,0.8324872851371765,0.24616819620132446,0.8484848737716675
9,0.48250800371170044,0.8451776504516602,1.3017420768737793,0.6363636255264282
10,0.39943256974220276,0.8426395654678345,0.25216150283813477,0.8636363744735718
11,0.4748055636882782,0.8527919054031372,1.1198132038116455,0.6515151262283325
12,0.38017013669013977,0.8680202960968018,0.27996617555618286,0.8939393758773804
13,0.34472864866256714,0.893401026725769,0.3902898132801056,0.8939393758773804
14,0.2324984073638916,0.9263959527015686,0.040791746228933334,1.0
15,0.1977287381887436,0.9314720630645752,0.559047281742096,0.8333333134651184
16,0.35209259390830994,0.8857868313789368,0.521281898021698,0.8636363744735718
17,0.4000087380409241,0.8730964660644531,2.0233476161956787,0.6212121248245239
18,0.32522159814834595,0.9010152220726013,0.0653296709060669,0.9848484992980957
19,0.2595870792865753,0.9289340376853943,0.0718744620680809,1.0
20,0.23975898325443268,0.9111675024032593,0.41404950618743896,0.8636363744735718
21,0.12281457334756851,0.9416243433952332,0.26949796080589294,0.8787878751754761
22,0.24628765881061554,0.913705587387085,3.6762242317199707,0.6666666865348816
23,0.28568965196609497,0.8959391117095947,0.14827285706996918,0.939393937587738
24,0.19880373775959015,0.9289340376853943,1.6172900199890137,0.5303030014038086
