,loss,accuracy,val_loss,val_accuracy
0,1.909603238105774,0.14922049641609192,1.7808622121810913,0.1607142835855484
1,1.783691644668579,0.2071269452571869,1.7954378128051758,0.1607142835855484
2,1.799529790878296,0.15367482602596283,1.784762978553772,0.3392857015132904
3,1.7916879653930664,0.20044542849063873,1.7755831480026245,0.2321428507566452
4,1.7920124530792236,0.21826280653476715,1.771856427192688,0.1785714328289032
5,1.7638198137283325,0.2071269452571869,1.755263090133667,0.2142857164144516
6,1.6902741193771362,0.2672605812549591,1.6229864358901978,0.3035714328289032
7,1.554582953453064,0.3184855282306671,1.3557156324386597,0.4107142984867096
8,1.482696771621704,0.31625834107398987,1.2964551448822021,0.3571428656578064
9,1.3890140056610107,0.3608017861843109,1.2962383031845093,0.3392857015132904
10,1.3297343254089355,0.4031180441379547,1.1808868646621704,0.4642857015132904
11,1.3097282648086548,0.4075723886489868,1.1954959630966187,0.4821428656578064
12,1.2389333248138428,0.4142538905143738,1.186600685119629,0.3571428656578064
13,1.236987829208374,0.4409799575805664,1.15607488155365,0.4107142984867096
14,1.2202799320220947,0.42538976669311523,1.08376145362854,0.4464285671710968
15,1.2140285968780518,0.43429845571517944,1.1093357801437378,0.4464285671710968
16,1.236986517906189,0.42538976669311523,1.1073323488235474,0.5357142686843872
17,1.1329740285873413,0.4832962155342102,0.992098867893219,0.6607142686843872
18,1.108607292175293,0.5077950954437256,1.017512559890747,0.6071428656578064
19,1.114356279373169,0.5233852863311768,1.0762923955917358,0.5178571343421936
20,1.0859299898147583,0.5422222018241882,0.9504016637802124,0.5714285969734192
21,1.106867790222168,0.5033407807350159,0.8746151924133301,0.7142857313156128
22,1.027848482131958,0.5523385405540466,0.8533967137336731,0.6964285969734192
23,0.9699481129646301,0.583518922328949,0.8688080906867981,0.6785714030265808
24,1.025024652481079,0.532293975353241,0.8304036259651184,0.6428571343421936
25,0.946232259273529,0.570155918598175,0.9122191667556763,0.5714285969734192
26,0.9579655528068542,0.5902004241943359,0.7685403227806091,0.6964285969734192
27,0.9660831689834595,0.6013363003730774,0.8017576336860657,0.6785714030265808
28,0.865424394607544,0.6325166821479797,0.8864455819129944,0.6607142686843872
29,0.8584685325622559,0.6191536784172058,0.6991496086120605,0.6964285969734192
30,0.8346641659736633,0.6258351802825928,0.6883724927902222,0.75
31,0.8369279503822327,0.6436525583267212,0.6804400086402893,0.7142857313156128
32,0.7982158660888672,0.6636971235275269,0.8509693145751953,0.6071428656578064
33,0.8289117217063904,0.6436525583267212,0.6769000887870789,0.7678571343421936
34,0.7625758647918701,0.6770601272583008,0.6059064865112305,0.6964285969734192
35,0.777124285697937,0.6570155620574951,0.5653322339057922,0.7857142686843872
36,0.6533907055854797,0.7104676961898804,0.7949886322021484,0.7321428656578064
37,0.833330512046814,0.6881960034370422,0.5803932547569275,0.7678571343421936
38,0.8087816834449768,0.6614699363708496,0.6001852750778198,0.75
39,0.7118918299674988,0.730512261390686,0.4459324777126312,0.8214285969734192
40,0.6404721140861511,0.7327394485473633,0.4215121269226074,0.8392857313156128
41,0.6161081194877625,0.7260578870773315,0.5542666912078857,0.7857142686843872
42,0.6296284198760986,0.7416480779647827,0.4283720552921295,0.8392857313156128
43,0.5986599922180176,0.7327394485473633,0.4139081537723541,0.8392857313156128
44,0.6084837317466736,0.7282850742340088,0.38933810591697693,0.8214285969734192
45,0.5579823851585388,0.7616926431655884,0.31451520323753357,0.875
46,0.5999194383621216,0.7661470174789429,0.6659070253372192,0.7678571343421936
47,0.5893760919570923,0.7461024522781372,0.6029605865478516,0.7678571343421936
48,0.6026831269264221,0.7550111413002014,0.598089873790741,0.7857142686843872
49,0.6453044414520264,0.7639198303222656,0.44529885053634644,0.8571428656578064
