,loss,accuracy,val_loss,val_accuracy
0,1.8508552312850952,0.15730337798595428,1.7853132486343384,0.14814814925193787
1,1.7893457412719727,0.16853933036327362,1.7857462167739868,0.1666666716337204
2,1.7813125848770142,0.170786514878273,1.7656511068344116,0.37037035822868347
3,1.7274324893951416,0.2584269642829895,1.6119178533554077,0.46296295523643494
4,1.439030647277832,0.42022472620010376,1.1757285594940186,0.48148149251937866
5,1.1725571155548096,0.5101123452186584,0.9508023858070374,0.5555555820465088
6,1.1573542356491089,0.5101123452186584,0.7867863178253174,0.5925925970077515
7,0.9890250563621521,0.5550561547279358,0.9720759391784668,0.5740740895271301
8,0.9759455919265747,0.582022488117218,1.0384129285812378,0.5555555820465088
9,0.8809359073638916,0.6067415475845337,0.6153371334075928,0.7222222089767456
10,0.7054405212402344,0.6853932738304138,0.6519424915313721,0.7037037014961243
11,1.018636703491211,0.6247190833091736,0.8145121335983276,0.6481481194496155
12,0.9071784019470215,0.6337078809738159,1.0961687564849854,0.48148149251937866
13,0.833501935005188,0.6314606666564941,0.8425572514533997,0.6296296119689941
14,0.7842471599578857,0.649438202381134,0.5323938727378845,0.7592592835426331
15,0.6788895130157471,0.7101123332977295,0.48924461007118225,0.7407407164573669
16,0.6802470088005066,0.6943820118904114,0.438135027885437,0.8333333134651184
17,0.614220142364502,0.7303370833396912,0.528838038444519,0.7777777910232544
18,0.6015492081642151,0.7595505714416504,0.46288740634918213,0.7592592835426331
19,0.5348081588745117,0.768539309501648,0.40024706721305847,0.8703703880310059
20,0.5760677456855774,0.7842696905136108,0.6271361708641052,0.7407407164573669
21,0.57608962059021,0.7573033571243286,0.4642302691936493,0.8518518805503845
22,0.4651757776737213,0.8067415952682495,0.4455803632736206,0.8148148059844971
23,0.543387234210968,0.7775281071662903,0.3356505036354065,0.9074074029922485
24,0.4848277270793915,0.8179775476455688,0.3495052456855774,0.8703703880310059
25,0.6441810131072998,0.7842696905136108,0.4984012246131897,0.7407407164573669
26,0.49070629477500916,0.8112359642982483,0.32471156120300293,0.8888888955116272
27,1.183547019958496,0.6067415475845337,0.7775142192840576,0.6481481194496155
28,0.7740539312362671,0.6988763809204102,0.7311850786209106,0.7037037014961243
29,0.5621227025985718,0.7932584285736084,0.3544633686542511,0.8518518805503845
30,0.47746893763542175,0.8292135000228882,0.5192570090293884,0.7592592835426331
31,0.3575074374675751,0.8764045238494873,0.2575169801712036,0.9074074029922485
32,0.6683753132820129,0.7528089880943298,0.39472904801368713,0.8518518805503845
33,0.4062711000442505,0.8584269881248474,0.23600968718528748,0.9259259104728699
34,0.3575529158115387,0.8651685118675232,0.4494081139564514,0.9074074029922485
35,0.4581212103366852,0.8516854047775269,0.3329210579395294,0.9074074029922485
36,0.35092779994010925,0.8786516785621643,0.1959717720746994,0.9444444179534912
37,0.2923508584499359,0.9146067500114441,0.35335567593574524,0.8518518805503845
38,0.3842388689517975,0.8696629405021667,0.3878890573978424,0.8148148059844971
39,0.3653798997402191,0.8719100952148438,0.23615188896656036,0.9814814925193787
40,0.2645872235298157,0.9033707976341248,0.40680044889450073,0.8888888955116272
41,0.3366309404373169,0.9078651666641235,0.3884698450565338,0.8333333134651184
42,0.28490033745765686,0.898876428604126,0.3584229052066803,0.8703703880310059
43,0.21054375171661377,0.934831440448761,0.21084687113761902,0.9074074029922485
44,0.3143651783466339,0.898876428604126,0.15504348278045654,0.9259259104728699
45,0.30756282806396484,0.9123595356941223,0.29356029629707336,0.9259259104728699
46,0.1862832009792328,0.9393258690834045,0.12979790568351746,0.9259259104728699
47,0.12692329287528992,0.9640449285507202,0.33167144656181335,0.9444444179534912
48,0.2203844040632248,0.9168539047241211,0.23434646427631378,0.9629629850387573
49,0.2537907361984253,0.9303370714187622,0.13617153465747833,0.9259259104728699
