1139722,-0.043
1168425,-0.067
1182265,-0.071
1195599,-0.086
1208828,-0.065
1234069,-0.082
1250385,-0.087
1263844,-0.080
1276986,-0.084
1290231,-0.089
1303452,-0.084
1316648,-0.082
1329828,-0.091
1343034,-0.088
1356181,-0.066
1382496,-0.152
1397923,-0.093
1411706,-0.111
1424958,-0.115
1438123,-0.088
1451275,-0.086
1464535,-0.042
1477686,-0.304
1490887,-1.127
1504025,-1.146
1517182,-1.264
1530478,-1.014
1543661,-0.653
1556828,-0.434
1570034,-0.301
1583226,-0.309
1596468,-0.323
1609740,-0.358
1622950,-0.367
1636151,-0.326
1663633,-0.234
1679496,-0.140
1693002,-0.019
1706239,0.126
1719413,0.191
1732541,0.255
1745729,0.329
1758865,0.335
1771999,0.337
1798944,0.305
1813840,0.326
1826955,0.341
1840100,0.309
1853222,0.227
1866441,0.115
1879564,0.009
1892753,-0.021
1905923,0.022
1919066,0.002
1932271,-0.019
1945444,0.099
1958642,-0.391
1971824,-0.039
1984958,-0.128
1998196,-0.127
2011424,-0.128
2024757,-0.120
2037958,-0.105
2051281,-0.127
2064578,-0.111
2090180,-0.097
2106462,-0.108
2120123,-0.108
2133385,-0.107
2146637,-0.112
2162438,-0.100
2175745,-0.106
2188958,-0.079
2214548,-0.096
2230000,-0.103
2243824,-0.096
2257000,-0.103
2270243,-0.095
2283496,-0.081
2296722,-0.082
2310066,-0.092
2323281,-0.073
2336462,-0.076
2349723,-0.101
2362947,-0.088
2376263,-0.140
2389592,-0.064
2402844,-0.066
2416066,-0.057
2429430,-0.066
2442701,-0.074
2455964,-0.067
2469275,-0.074
2482535,-0.052
2495753,-0.065
2520686,-0.069
2536478,-0.078
2550034,-0.059
2563301,0.009
2576491,-0.064
2589777,-0.063
2603057,-0.071
2616238,-0.076
2643824,-0.071
2660669,-0.075
2673887,-0.068
2687066,-0.063
2700281,-0.076
2713462,-0.073
2726757,-0.075
2739958,-0.077
2753243,-0.072
2766496,-0.073
2779757,-0.067
2793010,-0.075
2806301,-0.075
2819568,-0.069
2832913,-0.069
2846225,-0.076
2859584,-0.071
2872828,-0.071
2886069,-0.065
2899361,-0.097
2912648,-0.083
2925869,-0.096
2951416,-0.074
2967783,-0.100
2981353,-0.100
2994543,-0.086
3007836,-0.076
3021111,-0.088
3034314,-0.087
3060828,-0.093
3075243,-0.091
3088502,-0.085
3101722,-0.086
3114985,-0.099
3128281,-0.105
3143322,-0.105
3155862,-0.098
3168452,-0.100
3181057,-0.094
3193568,-0.099
3206230,-0.093
3218753,-0.098
3231454,-0.109
3244052,-0.098
3256584,-0.104
3269130,-0.097
3281706,-0.100
3294278,-0.107
3306876,-0.096
3319438,-0.103
3332105,-0.104
3344655,-0.102
3368549,-0.107
3384543,-0.108
3397172,-0.103
3409701,-0.107
3422301,-0.103
3434828,-0.105
3447359,-0.100
3459885,-0.103
3472416,-0.102
3484958,-0.103
3497512,-0.103
3510088,-0.100
3522725,-0.104
3549151,-0.105
3563512,-0.095
3576130,-0.098
3588706,-0.100
3603617,-0.095
3617263,-0.101
3630869,-0.105
3644496,-0.104
3658110,-0.103
3671745,-0.105
3685361,-0.101
3699080,-0.101
3712646,-0.096
3726291,-0.096
3739909,-0.098
3753570,-0.105
3767188,-0.101
3793231,-0.096
3809931,-0.101
3823887,-0.102
3837477,-0.101
3851123,-0.093
3864701,-0.108
3878339,-0.095
3892010,-0.089
3905599,-0.100
3919225,-0.101
3932862,-0.095
3946496,-0.100
3960103,-0.099
3986253,-0.096
4002180,-0.098
4016399,-0.094
4030123,-0.096
4043783,-0.100
4057406,-0.092
4071145,-0.098
4084745,-0.107
4100783,-0.096
4114678,-0.098
4128568,-0.094
4142496,-0.102
4156452,-0.091
4170352,-0.094
4184361,-0.098
4198390,-0.096
4212385,-0.083
4237990,-0.091
4254462,-0.099
4268686,-0.098
4282646,-0.091
4296562,-0.095
4310533,-0.096
4324454,-0.095
4338478,-0.083
4352406,-0.096
4366278,-0.096
4380281,-0.109
4394151,-0.079
4421905,-0.086
4437496,-0.083
4451416,-0.087
4465438,-0.103
4479518,-0.083
4493478,-0.091
4507468,-0.090
4521361,-0.096
4535281,-0.094
4549151,-0.089
4563162,-0.089
4577041,-0.092
4591016,-0.096
4604931,-0.092
4621277,-0.094
4635278,-0.093
4649390,-0.096
4663385,-0.093
4689776,-0.099
4706869,-0.094
4721103,-0.091
4735077,-0.085
4749093,-0.082
4763130,-0.099
4777048,-0.099
4791010,-0.086
4804964,-0.092
4818972,-0.093
4832922,-0.093
4859238,-0.089
4875454,-0.098
4890077,-0.093
4903978,-0.093
4917885,-0.097
4931836,-0.091
4945753,-0.096
4959824,-0.096
4973741,-0.095
4987686,-0.098
5001684,-0.079
5015706,-0.095
5029607,-0.086
5043623,-0.080
5057578,-0.093
5071609,-0.096
5085607,-0.097
5099661,-0.093
5113578,-0.090
5156331,-0.043
5174340,-0.092
5189487,-0.092
5204757,-0.094
5219887,-0.102
5234990,-0.097
5250196,-0.100
5265456,-0.109
5280676,-0.094
5311688,-0.099
5330609,-0.098
5345999,-0.096
5361103,-0.100
5376192,-0.101
5391314,-0.101
5406418,-0.099
5421686,-0.101
5436803,-0.102
5452058,-0.099
5467171,-0.092
5482430,-0.094
5497546,-0.099
5512676,-0.097
5527913,-0.099
5543058,-0.108
5558257,-0.098
5573406,-0.101
5588673,-0.098
5603887,-0.094
5619105,-0.098
5646003,-0.097
5664522,-0.096
5680103,-0.108
5695243,-0.096
5712788,-0.108
5727900,-0.094
5743066,-0.102
5758211,-0.083
5788103,-0.107
5803803,-0.096
5818939,-0.095
5834057,-0.098
5849263,-0.099
5864380,-0.081
5879584,-0.097
5894873,-0.094
5910016,-0.096
5925211,-0.099
5940353,-0.093
5955466,-0.098
5970599,-0.097
5985757,-0.099
6000964,-0.095
6016171,-0.099
6031353,-0.102
6046650,-0.109
6061978,-0.097
6077171,-0.095
6092390,-0.103
6107650,-0.099
6134469,-0.103
6153148,-0.083
6168291,-0.095
6183403,-0.101
6198534,-0.104
6213688,-0.095
6228900,-0.090
6257848,-0.098
6279206,-0.096
6294326,-0.098
6309444,-0.094
6324561,-0.084
6339722,-0.094
6354848,-0.097
6370182,-0.105
6385482,-0.098
6400648,-0.095
6415803,-0.100
6431034,-0.097
6446229,-0.103
6461518,-0.099
6476799,-0.094
6492093,-0.096
6507279,-0.100
6522525,-0.101
6537720,-0.094
6552987,-0.097
6568185,-0.093
6583487,-0.094
6598720,-0.098
6624745,-0.096
6643482,-0.100
6658733,-0.097
6673888,-0.096
6689066,-0.090
6704211,-0.097
6731786,-0.094
6750525,-0.099
6765706,-0.082
6780861,-0.101
6796003,-0.091
6811229,-0.083
6828817,-0.093
6844015,-0.098
6859247,-0.096
6874390,-0.097
6889676,-0.091
6904832,-0.096
6920002,-0.101
6935257,-0.097
6950487,-0.097
6965840,-0.100
6981172,-0.089
6996442,-0.097
7011686,-0.101
7026927,-0.098
7042231,-0.098
7057418,-0.094
7072676,-0.104
7087913,-0.097
7114662,-0.096
7133326,-0.097
7148560,-0.099
7163720,-0.100
7179066,-0.106
7208057,-0.099
7227058,-0.096
7242211,-0.098
7257353,-0.099
7272499,-0.091
7287676,-0.098
7302832,-0.094
7318016,-0.109
7333289,-0.100
7348554,-0.100
7363777,-0.080
7381545,-0.079
7396720,-0.098
7411987,-0.097
7427243,-0.104
7442487,-0.095
7457799,-0.090
7473136,-0.104
7488403,-0.092
7503776,-0.087
7518990,-0.086
7534281,-0.091
7549456,-0.089
7564678,-0.090
7579951,-0.094
7605978,-0.086
7624673,-0.091
7639862,-0.094
7655132,-0.091
7682757,-0.103
7701442,-0.081
7716609,-0.094
7731777,-0.088
7746950,-0.085
7762105,-0.086
7777282,-0.087
7792525,-0.083
7807706,-0.086
7823077,-0.079
7838259,-0.086
7853403,-0.080
7868570,-0.082
7883900,-0.083
