17184484,-3836
17211864,-5161
17239303,-6354
17266691,-7365
17308368,-8157
17336012,-8707
17365823,-9005
17405025,-9054
17435823,-8868
17475669,-8471
17503025,-7894
17530407,-7173
17557777,-6346
17585172,-5452
17612730,-4529
17640072,-3612
17667483,-2732
17694864,-1915
17737640,-1181
17765362,-545
17792709,-17
17820058,396
17862656,692
17889995,873
17917313,943
17944691,904
17983290,755
18011182,496
18038665,136
18066160,-302
18093665,-783
18121168,-1267
18162974,-1715
18190729,-2092
18218212,-2369
18245733,-2522
18273188,-2532
18315939,-2383
18355949,-2062
18383407,-1568
18411024,-924
18438600,-177
18481733,617
18509987,1404
18538290,2136
18579084,2774
18609348,3289
18637596,3662
18665806,3884
18694074,3955
18722348,3882
18762447,3678
18794072,3358
18822343,2932
18850600,2401
18878897,1764
18907173,1030
18935405,221
18963729,-629
18992028,-1476
19034639,-2269
19065708,-2954
19093944,-3480
19122217,-3808
19150480,-3919
19178791,-3817
19234782,-3524
19263087,-3074
19291408,-2507
19319672,-1865
19347990,-1188
19376251,-511
19404523,135
19432858,723
19475352,1231
19503861,1642
19532111,1945
19560362,2135
19591084,2212
19619348,2181
19647636,2052
19691170,1839
19719442,1559
19747733,1230
19776021,870
19804309,496
19832614,123
19861024,-235
19889365,-566
19932251,-860
19960510,-1108
19988754,-1299
20017033,-1415
20045331,-1425
20073601,-1285
20126284,-949
20160600,-383
20188871,430
20217185,1487
20245519,2760
20273810,4196
20302107,5714
20330516,7202
20373386,8523
20401756,9533
20430051,10103
20458344,10139
20486656,9611
20514904,8574
20543165,7153
20583284,5492
20615040,3721
20643327,1946
20671677,256
20702330,-1271
20730699,-2563
20759072,-3552
20801669,-4180
20830331,-4415
20858678,-4255
20899617,-3709
20927972,-2783
20956302,-1490
20984614,135
21012968,2027
21056559,4091
21084906,6206
21113255,8228
21141708,9997
21170052,11355
21200972,12167
21243502,12339
21272165,11838
21300519,10696
21328949,8993
21357268,6836
21385558,4358
21413893,1705
21442216,-967
21470618,-3498
21514284,-5743
21542695,-7593
21571058,-8977
21599391,-9844
21627733,-10149
21656087,-9858
21711515,-8960
21739931,-7478
21768293,-5479
21799048,-3079
21827386,-441
21855717,2233
21884033,4728
21912447,6842
21952717,8406
21984498,9298
22012811,9459
22041172,8903
22069524,7709
22097864,5995
22140705,3900
22169036,1574
22197368,-830
22225709,-3164
22255949,-5290
22283638,-7079
22311331,-8416
22339025,-9210
22366784,-9395
22406396,-8938
22450125,-7849
22477790,-6185
22505514,-4045
22533206,-1558
22560977,1119
22602918,3805
22630917,6304
22658626,8424
22686284,10004
22713981,10941
22741699,11204
22769327,10823
22797029,9866
22824691,8433
22867628,6643
22897738,4623
22925395,2500
22953067,394
22980713,-1587
23008397,-3354
23036095,-4838
23063794,-5984
23106033,-6744
23133715,-7074
23161399,-6939
23201638,-6324
23229327,-5242
23257067,-3737
23296551,-1882
23330005,221
23358772,2442
23387510,4623
23416284,6589
23445005,8171
23473733,9227
23502516,9658
23531264,9416
23574541,8511
23603294,7012
23632071,5037
23660793,2728
23689562,235
23718294,-2296
23758872,-4733
23791126,-6964
23819893,-8901
23848626,-10483
23877463,-11675
23906200,-12465
23934997,-12857
23966196,-12866
24009268,-12511
24050930,-11811
24079729,-10789
24108480,-9483
24137251,-7946
24166083,-6233
24194893,-4392
24238943,-2463
24267691,-485
24296442,1493
24325216,3407
24354001,5188
24382772,6771
24413860,8101
24457240,9137
24486587,9854
24515656,10243
24544755,10309
24573953,10068
24603012,9545
24632052,8774
24661084,7800
24705439,6678
24734484,5466
24763563,4214
24792583,2959
24821601,1733
24850678,578
24879691,-452
24923294,-1310
24952352,-1972
24981435,-2431
25010494,-2693
25039540,-2772
25071164,-2689
25112810,-2472
25153744,-2153
25186309,-1764
25215382,-1336
25244463,-898
25273510,-476
25302563,-93
25331618,230
25375294,474
25404368,618
25433439,636
25462484,504
25493906,223
25523056,-161
25552164,-562
25581348,-888
25622347,-1065
25654906,-1052
25696587,-856
25725640,-537
25754768,-193
25783854,70
25827352,179
25856420,125
25885498,-47
25914563,-282
25943626,-538
25972729,-785
26001842,-1002
26030903,-1175
26060092,-1296
26104510,-1363
26133595,-1382
26162714,-1365
26204329,-1325
